3.000000000000000000e+00,9.219906910858768052e-06
2.999952221310198119e+00,8.986222026145388651e-06
2.999904444142240667e+00,8.749536018720202300e-06
2.999856668496054812e+00,8.510151090475097065e-06
2.999808894371568613e+00,8.268374033067884225e-06
2.999761121768708350e+00,8.024515865577710617e-06
2.999713350687402080e+00,7.778891465770915208e-06
2.999665581127576974e+00,7.531819195339767678e-06
2.999617813089160201e+00,7.283620519619550840e-06
2.999570046572078930e+00,7.034619622205122350e-06
2.999522281576260774e+00,6.785143014938358368e-06
2.999474518101633347e+00,6.535519143732841923e-06
2.999426756148122930e+00,6.286077990685773795e-06
2.999378995715658025e+00,6.037150673015164098e-06
2.999331236804165357e+00,5.789069039223234902e-06
2.999283479413572095e+00,5.542165263056873972e-06
2.999235723543806298e+00,5.296771435698273295e-06
2.999187969194794690e+00,5.053219156711532018e-06
2.999140216366464884e+00,4.811839124241268308e-06
2.999092465058744050e+00,4.572960724953918685e-06
2.999044715271560246e+00,4.336911624238831696e-06
2.998996967004839753e+00,4.104017357159571875e-06
2.998949220258510628e+00,3.874600920677030134e-06
2.998901475032500485e+00,3.648982367633447884e-06
2.998853731326736050e+00,3.427478402994172745e-06
2.998805989141144934e+00,3.210401982890121928e-06
2.998758248475654753e+00,2.998061916908234951e-06
2.998710509330193119e+00,2.790762474157934016e-06
2.998662771704686758e+00,2.588802993601573650e-06
2.998615035599063283e+00,2.392477499145983773e-06
2.998567301013250308e+00,2.202074319963509475e-06
2.998519567947175446e+00,2.017875716540507167e-06
2.998471836400765866e+00,1.840157512911601219e-06
2.998424106373948739e+00,1.669188735567095702e-06
2.998376377866652120e+00,1.505231259487672020e-06
2.998328650878802737e+00,1.348539461741887129e-06
2.998280925410328646e+00,1.199359883132979263e-06
2.998233201461157016e+00,1.057930898282397952e-06
2.998185479031215461e+00,9.244823946289826115e-07
2.998137758120431151e+00,7.992354607208184710e-07
2.998090038728731699e+00,6.824020842318582875e-07
2.998042320856044274e+00,5.741848600951083247e-07
2.997994604502296934e+00,4.747767091368544715e-07
2.997946889667416848e+00,3.843606075809053731e-07
2.997899176351331629e+00,3.031093278027146610e-07
2.997851464553968448e+00,2.311851906611916583e-07
2.997803754275254917e+00,1.687398297614802134e-07
2.997756045515119094e+00,1.159139679628456190e-07
2.997708338273487705e+00,7.283720643751288425e-08
