3.139424954658815992e+00,-6.605741949708336669e-02
3.138901804358089631e+00,-6.035452329279559353e-02
3.138378828382688557e+00,2.543817513861675733e-02
3.137856026645493124e+00,-5.524553629514699672e-03
3.137333399059442751e+00,7.029644463987043401e-02
3.136810945537534145e+00,-6.519785284429784056e-02
3.136288665992822633e+00,4.220517391777663802e-02
3.135766560338420383e+00,4.680127468199250101e-02
3.135244628487498630e+00,4.191764557342077951e-02
3.134722870353285007e+00,5.562512755195708758e-02
3.134201285849066654e+00,1.933946662219033705e-02
3.133679874888186667e+00,2.342841886447194315e-03
3.133158637384046763e+00,-1.181786799291561010e-02
3.132637573250105945e+00,-3.488218611532863112e-02
3.132116682399881391e+00,-3.413169211326370911e-02
3.131595964746947125e+00,-5.229785567884524811e-02
3.131075420204934456e+00,1.501891984211201764e-02
3.130555048687532871e+00,5.545344972029664365e-02
3.130034850108488698e+00,6.742580835449367427e-02
3.129514824381605553e+00,-4.077479677667522617e-02
3.128994971420744786e+00,3.049247599273847975e-02
3.128475291139824144e+00,-5.423114384347617334e-02
3.127955783452819993e+00,-2.033889212922148845e-02
3.127436448273764213e+00,5.498828310654565316e-02
3.126917285516746414e+00,3.675780556805952753e-02
3.126398295095913493e+00,-1.230518141316144093e-02
3.125879476925469636e+00,-6.877578080462712351e-02
3.125360830919674537e+00,6.987791822122126073e-02
3.124842356992846071e+00,-1.610867849960375200e-02
3.124324055059359395e+00,-7.124856396352131915e-02
3.123805925033644293e+00,5.427685684734278454e-02
3.123287966830190054e+00,-6.557799032105320058e-02
3.122770180363540149e+00,8.686447716819645226e-03
3.122252565548296666e+00,-3.206704816676905767e-02
3.121735122299117204e+00,-5.067667165182082600e-02
3.121217850530716209e+00,5.096353086971881080e-02
3.120700750157864967e+00,2.206520086664518453e-03
3.120183821095390275e+00,8.953155940936348769e-03
3.119667063258176665e+00,4.651690042627356497e-02
3.119150476561164176e+00,4.402151020684562377e-02
3.118634060919349249e+00,4.651749093923036177e-02
3.118117816247784724e+00,-5.612538050099771803e-02
3.117601742461580283e+00,7.174741150818243415e-04
3.117085839475900677e+00,-3.159603392852083914e-02
3.116570107205967055e+00,3.963255692941029112e-02
3.116054545567057854e+00,-3.310256351275525644e-02
3.115539154474506134e+00,4.937923938349559477e-02
3.115023933843701798e+00,2.047490629223767174e-03
3.114508883590089816e+00,-8.041137035005245515e-03
3.113994003629172003e+00,-2.151561432727048737e-02
3.113479293876506127e+00,3.506794037802806602e-02
3.112964754247704580e+00,4.091569088387114056e-02
3.112450384658437041e+00,-3.889186829788816163e-02
3.111936185024427370e+00,2.603467866476419021e-02
3.111422155261456712e+00,3.047736010293047512e-02
3.110908295285360392e+00,-9.894483124237971397e-03
3.110394605012030578e+00,-5.784741920797621673e-02
3.109881084357414061e+00,7.639304169154442770e-02
3.109367733237513587e+00,2.461342968286911459e-02
3.108854551568386970e+00,-3.350319289819658070e-02
3.108341539266147535e+00,-3.043373749220603178e-02
3.107828696246965006e+00,7.709465866758180574e-02
3.107316022427062396e+00,4.118209384269068407e-02
3.106803517722720009e+00,2.822044333385635186e-03
3.106291182050272326e+00,6.748274724772783395e-02
3.105779015326108894e+00,3.706484733054332681e-02
3.105267017466675217e+00,2.190507986266870474e-02
3.104755188388470533e+00,-3.635015943243997266e-02
3.104243528008050479e+00,1.543323621993916706e-02
3.103732036242024872e+00,3.102800883501775908e-02
3.103220713007059040e+00,-1.619435012625332695e-02
3.102709558219872488e+00,9.393051017512617576e-03
3.102198571797240678e+00,4.741434396575492510e-02
3.101687753655993252e+00,-3.052584214283771830e-03
3.101177103713013583e+00,-7.510192790219542835e-02
3.100666621885241891e+00,5.178117467738663909e-02
3.100156308089671242e+00,-7.735373196265335483e-02
3.099646162243350656e+00,-1.110271934031669717e-02
3.099136184263382887e+00,-6.891641502947204456e-02
3.098626374066925759e+00,2.976337864210436279e-02
3.098116731571190829e+00,-5.511633145112007637e-02
3.097607256693445166e+00,-1.364619088900817338e-02
3.097097949351009571e+00,2.515848116240994650e-02
3.096588809461259029e+00,-6.231807577828254313e-02
3.096079836941623586e+00,6.446258116076798196e-03
3.095571031709587029e+00,4.531677678856703417e-02
3.095062393682687762e+00,3.659032317050374405e-02
3.094553922778517485e+00,-7.091975338159496600e-02
3.094045618914723406e+00,1.174945757481765662e-02
3.093537482009005579e+00,-7.020086662863816995e-02
3.093029511979118684e+00,4.278867064775518370e-02
3.092521708742872022e+00,4.651230894495705231e-02
3.092014072218127296e+00,1.395557543742499337e-02
3.091506602322801722e+00,-3.782427481879729880e-02
3.090999298974865805e+00,7.767166376257736427e-02
3.090492162092342898e+00,-6.740814310410805921e-02
3.089985191593311864e+00,3.905760637128690566e-02
3.089478387395904413e+00,1.152608798162748846e-02
3.088971749418305546e+00,2.587930092357146675e-03
3.088465277578755330e+00,8.646161607187615589e-03
3.087958971795545349e+00,-8.947512056513243217e-03
3.087452831987022694e+00,5.235589341032725885e-02
3.086946858071587307e+00,1.339095601301862684e-02
3.086441049967691974e+00,-8.514643141853626626e-03
3.085935407593844104e+00,6.590673180407896625e-02
3.085429930868603510e+00,-5.051290326510012724e-02
3.084924619710583293e+00,-6.549286204619512997e-02
3.084419474038451181e+00,1.327956024567348084e-02
3.083914493770926857e+00,3.038086172070486243e-02
3.083409678826783740e+00,-2.818952728788851406e-02
3.082905029124847651e+00,-2.203820942643728784e-02
3.082400544583999036e+00,2.443295842849469227e-02
3.081896225123170741e+00,-4.350636602213781706e-02
3.081392070661347571e+00,7.358493309429722795e-02
3.080888081117568955e+00,-5.669133664678418366e-02
3.080384256410926724e+00,-4.448740759535303735e-02
3.079880596460565112e+00,-5.832049720303295048e-02
3.079377101185681642e+00,1.986342503297739565e-02
3.078873770505527130e+00,1.922062346275937861e-02
3.078370604339404348e+00,3.043470271073804925e-02
3.077867602606668918e+00,-7.120551105392032565e-02
3.077364765226729748e+00,3.204260954112388149e-02
3.076862092119048153e+00,-3.859027447588581766e-02
3.076359583203137404e+00,3.114977202791563773e-02
3.075857238398564952e+00,-6.955507869267885113e-02
3.075355057624948429e+00,3.792671570425443228e-02
3.074853040801960535e+00,1.514377930804236549e-02
3.074351187849324152e+00,-1.364063285437722151e-02
3.073849498686815895e+00,-2.259953168383932801e-02
3.073347973234264341e+00,5.182001890076751854e-02
3.072846611411550910e+00,-3.339360068710987405e-03
3.072345413138608095e+00,-3.952231794353305849e-02
3.071844378335421677e+00,1.380239218062283973e-02
3.071343506922028954e+00,8.969950311870616977e-03
3.070842798818520514e+00,4.185733654543766918e-02
3.070342253945037125e+00,2.058645695206333393e-02
3.069841872221773738e+00,-2.465500215035347151e-02
3.069341653568975481e+00,-1.937297751468276472e-02
3.068841597906940333e+00,-2.741323401656100070e-02
3.068341705156019117e+00,4.056593345895839059e-02
3.067841975236612395e+00,-1.153058623295194311e-02
3.067342408069174020e+00,7.313083916380765104e-02
3.066843003574210247e+00,-7.760210198251857316e-02
3.066343761672277068e+00,2.171178549692913060e-02
3.065844682283983769e+00,-5.510796055739853455e-02
3.065345765329991146e+00,-2.569690139094597120e-02
3.064847010731011512e+00,5.020170781247252495e-02
3.064348418407807806e+00,2.557506877501459705e-02
3.063849988281196257e+00,4.845599428052829727e-02
3.063351720272043277e+00,5.452640765401878253e-02
3.062853614301267235e+00,-3.616925201366142512e-02
3.062355670289837573e+00,-7.351042654332178017e-02
3.061857888158776131e+00,1.111811304441935946e-02
3.061360267829154935e+00,2.584726618394879872e-03
3.060862809222097969e+00,7.079258094009347781e-03
3.060365512258779841e+00,6.619163186533977283e-02
3.059868376860427119e+00,-4.601536906729462861e-02
3.059371402948316998e+00,2.158226445333900206e-02
3.058874590443778185e+00,3.288368687133712970e-02
3.058377939268190904e+00,-2.599473658220841782e-02
3.057881449342984670e+00,-6.127730510143698794e-02
3.057385120589642291e+00,-3.652749007360809458e-02
3.056888952929695868e+00,-4.790197023220461869e-02
3.056392946284729017e+00,4.174045525275394547e-02
3.055897100576376424e+00,-1.093107070224332879e-02
3.055401415726323400e+00,-5.992717391633753041e-03
3.054905891656305883e+00,-8.703098442531718992e-03
3.054410528288111326e+00,4.919096334259512315e-02
3.053915325543576476e+00,2.241607676669640087e-02
3.053420283344590480e+00,-1.440671131923492061e-02
3.052925401613092227e+00,2.538844599031482574e-02
3.052430680271070784e+00,-2.030308571197053658e-02
3.051936119240566736e+00,2.397694021789038843e-02
3.051441718443670403e+00,2.300966142211475010e-02
3.050947477802522734e+00,4.158312427793973975e-02
3.050453397239315745e+00,1.601428873654662383e-02
3.049959476676291192e+00,3.527523835983559231e-02
3.049465716035741458e+00,4.512979449932176534e-02
3.048972115240008662e+00,-7.405190958647457633e-02
3.048478674211485995e+00,2.509434341689756320e-02
3.047985392872616828e+00,3.397277693427664530e-02
3.047492271145894271e+00,-7.730933953754236254e-02
3.046999308953861174e+00,4.825674232426396815e-02
3.046506506219112342e+00,-4.345587266554815781e-02
3.046013862864290100e+00,-1.634491589586023821e-02
3.045521378812088731e+00,4.909977070590139381e-02
3.045029053985251810e+00,-5.017268909803043742e-02
3.044536888306573097e+00,-1.597000336955818611e-02
3.044044881698895644e+00,1.634019028560868697e-02
3.043553034085113129e+00,-7.358465935258329260e-02
3.043061345388168970e+00,-3.692383263482041517e-02
3.042569815531055433e+00,6.814641339645899354e-02
3.042078444436815854e+00,1.056080552457246656e-02
3.041587232028542420e+00,-5.552406760015172332e-02
3.041096178229377500e+00,-4.017725888855372407e-02
3.040605282962512312e+00,1.896498219110354100e-02
