3.139424954658815992e+00,1.408793560360622198e-09
3.139372631781619738e+00,1.413537082954154666e-09
3.139320310648461287e+00,1.418295357466697917e-09
3.139267991259253598e+00,1.423068424978508858e-09
3.139215673613908741e+00,1.427856326670481875e-09
3.139163357712340563e+00,1.432659103824138293e-09
3.139111043554461133e+00,1.437476797822173341e-09
3.139058731140183411e+00,1.442309450148469600e-09
3.139006420469420799e+00,1.447157102388350326e-09
3.138954111542085368e+00,1.452019796228990557e-09
3.138901804358090519e+00,1.456897573459417734e-09
3.138849498917348768e+00,1.461790475970940386e-09
3.138797195219772629e+00,1.466698545757321842e-09
3.138744893265275948e+00,1.471621824914866668e-09
3.138692593053770796e+00,1.476560355642987907e-09
3.138640294585170576e+00,1.481514180244136561e-09
3.138587997859387801e+00,1.486483341124256128e-09
3.138535702876335431e+00,1.491467880792883105e-09
3.138483409635926424e+00,1.496467841863473101e-09
3.138431118138073295e+00,1.501483267053659749e-09
3.138378828382689445e+00,1.506514199185362854e-09
3.138326540369687834e+00,1.511560681185193511e-09
3.138274254098980975e+00,1.516622756084669788e-09
3.138221969570481829e+00,1.521700467020398501e-09
3.138169686784103796e+00,1.526793857234321713e-09
3.138117405739758947e+00,1.531902970074134252e-09
3.138065126437361130e+00,1.537027848993218575e-09
3.138012848876822858e+00,1.542168537551239299e-09
3.137960573058057090e+00,1.547325079414170708e-09
3.137908298980976785e+00,1.552497518354620592e-09
3.137856026645494900e+00,1.557685898252084400e-09
3.137803756051524395e+00,1.562890263093198564e-09
3.137751487198978229e+00,1.568110656971978726e-09
3.137699220087769358e+00,1.573347124090104288e-09
3.137646954717811187e+00,1.578599708757096877e-09
3.137594691089015786e+00,1.583868455390789771e-09
3.137542429201297001e+00,1.589153408517251382e-09
3.137490169054567790e+00,1.594454612771329336e-09
3.137437910648740669e+00,1.599772112896828111e-09
3.137385653983728595e+00,1.605105953746746021e-09
3.137333399059444972e+00,1.610456180283474984e-09
3.137281145875803201e+00,1.615822837579143798e-09
3.137228894432715354e+00,1.621205970816000508e-09
3.137176644730094832e+00,1.626605625286413646e-09
3.137124396767855039e+00,1.632021846393271554e-09
3.137072150545908933e+00,1.637454679650298569e-09
3.137019906064169028e+00,1.642904170682303804e-09
3.136967663322549171e+00,1.648370365225302739e-09
3.136915422320961877e+00,1.653853309127009393e-09
3.136863183059320104e+00,1.659353048346984188e-09
3.136810945537537254e+00,1.664869628956849216e-09
3.136758709755526287e+00,1.670403097140684256e-09
3.136706475713200604e+00,1.675953499195203377e-09
3.136654243410472720e+00,1.681520881530144744e-09
3.136602012847256038e+00,1.687105290668397593e-09
3.136549784023463960e+00,1.692706773246343027e-09
3.136497556939009002e+00,1.698325376014225424e-09
3.136445331593805008e+00,1.703961145836198339e-09
3.136393107987764051e+00,1.709614129690958754e-09
3.136340886120800420e+00,1.715284374671544202e-09
3.136288665992826186e+00,1.720971927986145686e-09
3.136236447603755195e+00,1.726676836957930866e-09
3.136184230953500407e+00,1.732399149025605922e-09
3.136132016041975223e+00,1.738138911743574785e-09
3.136079802869092159e+00,1.743896172782353559e-09
3.136027591434765061e+00,1.749670979928628830e-09
3.135975381738906442e+00,1.755463381085812297e-09
3.135923173781430151e+00,1.761273424274064138e-09
3.135870967562248701e+00,1.767101157630842256e-09
3.135818763081275939e+00,1.772946629410932679e-09
3.135766560338424824e+00,1.778809887986942354e-09
3.135714359333608314e+00,1.784690981849541303e-09
3.135662160066739368e+00,1.790589959607713259e-09
3.135609962537732276e+00,1.796506869988912831e-09
3.135557766746499109e+00,1.802441761839781633e-09
3.135505572692953713e+00,1.808394684125951005e-09
3.135453380377009047e+00,1.814365685932672115e-09
3.135401189798578514e+00,1.820354816464946243e-09
3.135349000957575072e+00,1.826362125047937333e-09
3.135296813853912123e+00,1.832387661127162248e-09
3.135244628487503515e+00,1.838431474268774700e-09
3.135192444858261318e+00,1.844493614160152338e-09
3.135140262966099822e+00,1.850574130609722009e-09
3.135088082810931542e+00,1.856673073547729864e-09
3.135035904392670325e+00,1.862790493026178488e-09
3.134983727711229129e+00,1.868926439219395797e-09
3.134931552766521801e+00,1.875080962424147329e-09
3.134879379558460410e+00,1.881254113060215680e-09
3.134827208086959693e+00,1.887445941670250785e-09
3.134775038351931720e+00,1.893656498920652524e-09
3.134722870353290336e+00,1.899885835601376743e-09
3.134670704090949389e+00,1.906134002626474579e-09
3.134618539564821393e+00,1.912401051034527140e-09
3.134566376774819751e+00,1.918687031988738155e-09
3.134514215720857866e+00,1.924991996777328947e-09
3.134462056402849583e+00,1.931315996813797756e-09
3.134409898820707419e+00,1.937659083637485533e-09
3.134357742974345662e+00,1.944021308913467988e-09
3.134305588863676828e+00,1.950402724433355065e-09
3.134253436488614764e+00,1.956803382115212358e-09
3.134201285849072427e+00,1.963223334004147166e-09
3.134149136944963665e+00,1.969662632272436711e-09
3.134096989776201436e+00,1.976121329220050911e-09
3.134044844342699587e+00,1.982599477274773978e-09
3.133992700644371077e+00,1.989097128992742915e-09
3.133940558681129307e+00,1.995614337058610051e-09
3.133888418452887681e+00,2.002151154285939267e-09
3.133836279959560045e+00,2.008707633617475238e-09
3.133784143201059358e+00,2.015283828125625270e-09
3.133732008177299466e+00,2.021879791012606947e-09
3.133679874888192884e+00,2.028495575611030058e-09
3.133627743333654347e+00,2.035131235383804363e-09
3.133575613513595925e+00,2.041786823925065207e-09
3.133523485427932354e+00,2.048462394959889800e-09
3.133471359076576146e+00,2.055158002345192640e-09
3.133419234459441149e+00,2.061873700069659336e-09
3.133367111576440767e+00,2.068609542254310745e-09
3.133314990427487956e+00,2.075365583152820615e-09
3.133262871012497452e+00,2.082141877151621456e-09
3.133210753331381326e+00,2.088938478770751166e-09
