3.000000000000000000e+00,1.708973046356080006e-54,5.166420632837861025e-55,5.166420632837861025e-55
2.999522281576260330e+00,2.136295733895683792e-54,6.559571095901383715e-55,6.559571095901383715e-55
2.999044715271558914e+00,2.667938595693388057e-54,8.325858839395777398e-55,8.325858839395777398e-55
2.998567301013248976e+00,3.328709009940920132e-54,1.056454195153606065e-54,1.056454195153606065e-54
2.998090038728729478e+00,4.149142943182210922e-54,1.340109974724117684e-54,1.340109974724117684e-54
2.997612928345446015e+00,5.166783994590495441e-54,1.699411124013393451e-54,1.699411124013393451e-54
2.997135969790890808e+00,6.427736817436205448e-54,2.154392522518141423e-54,2.154392522518141423e-54
2.996659162992600933e+00,7.988550917570148112e-54,2.730358527757819372e-54,2.730358527757819372e-54
2.996182507878160983e+00,9.918501525541611069e-54,3.459259191171912558e-54,3.459259191171912558e-54
2.995706004375200404e+00,1.230234678890335941e-53,4.381423339105667760e-54,4.381423339105667760e-54
2.995229652411395715e+00,1.524365520430751893e-53,5.547740390021635453e-54,5.547740390021635453e-54
2.994753451914469178e+00,1.886881430052052143e-53,7.022406257559171664e-54,7.022406257559171664e-54
2.994277402812187905e+00,2.333185141083817559e-53,8.886378123195859226e-54,8.886378123195859226e-54
2.993801505032366972e+00,2.882022027213265677e-53,1.124171975148648899e-53,1.124171975148648899e-53
2.993325758502864975e+00,3.556173350389482385e-53,1.421706523928110398e-53,1.421706523928110398e-53
2.992850163151588472e+00,4.383285109816236634e-53,1.797448697920928743e-53,1.797448697920928743e-53
2.992374718906488873e+00,5.396856921807078239e-53,2.271812610222649875e-53,2.271812610222649875e-53
2.991899425695562886e+00,6.637419214356284303e-53,2.870503439568857770e-53,2.870503439568857770e-53
2.991424283446853849e+00,8.153931333167639477e-53,3.625879023156615925e-53,3.625879023156615925e-53
2.990949292088450395e+00,1.000543793731112179e-52,4.578659307299524589e-53,4.578659307299524589e-53
2.990474451548486901e+00,1.226302630522661487e-52,5.780071875357395942e-53,5.780071875357395942e-53
2.989999761755143481e+00,1.501213284366322613e-52,7.294543979445714287e-53,7.294543979445714287e-53
2.989525222636645552e+00,1.835525312752881376e-52,9.203079257488360150e-53,9.203079257488360150e-53
2.989050834121264266e+00,2.241511608589528563e-52,1.160749199570664157e-52,1.160749199570664157e-52
2.988576596137316077e+00,2.733838931600058757e-52,1.463571511251221345e-52,1.463571511251221345e-52
2.988102508613163621e+00,3.329998870051549930e-52,1.844845212775890796e-52,1.844845212775890796e-52
2.987628571477213946e+00,4.050807116816253279e-52,2.324751089982604674e-52,2.324751089982604674e-52
2.987154784657920281e+00,4.920979408654169378e-52,2.928624117117426220e-52,2.928624117117426220e-52
2.986681148083781157e+00,5.969792775559976654e-52,3.688260307939841416e-52,3.688260307939841416e-52
2.986207661683340397e+00,7.231840791868747393e-52,4.643552488868128524e-52,4.643552488868128524e-52
2.985734325385186683e+00,8.747891200727242873e-52,5.844537164846466353e-52,5.844537164846466353e-52
2.985261139117954432e+00,1.056585345509898675e-51,7.353955021484658849e-52,7.353955021484658849e-52
2.984788102810322918e+00,1.274186220011085486e-51,9.250452992378498375e-52,9.250452992378498375e-52
2.984315216391017600e+00,1.534148028579415151e-51,1.163258744200119561e-51,1.163258744200119561e-51
2.983842479788807900e+00,1.844102126451310492e-51,1.462382739229556762e-51,1.462382739229556762e-51
2.983369892932508538e+00,2.212898614832842518e-51,1.837880574261745443e-51,1.837880574261745443e-51
2.982897455750979976e+00,2.650760206027555716e-51,2.309112744154909338e-51,2.309112744154909338e-51
2.982425168173127528e+00,3.169444080946190382e-51,2.900311947355839538e-51,2.900311947355839538e-51
2.981953030127900917e+00,3.782408276185449132e-51,3.641800193190401164e-51,3.641800193190401164e-51
2.981481041544296051e+00,4.504977497870358199e-51,4.571507683710127164e-51,4.571507683710127164e-51
2.981009202351352361e+00,5.354501166639934401e-51,5.736867727729613740e-51,5.736867727729613740e-51
2.980537512478155016e+00,6.350493864470890087e-51,7.197180077124396719e-51,7.197180077124396719e-51
2.980065971853834039e+00,7.514745083847271853e-51,9.026557601156804144e-51,9.026557601156804144e-51
2.979594580407564308e+00,8.871381172780258489e-51,1.131759918943242794e-50,1.131759918943242794e-50
2.979123338068564664e+00,1.044685752639672963e-50,1.418596650596269330e-50,1.418596650596269330e-50
2.978652244766100576e+00,1.226985330832700611e-50,1.777608532474771064e-50,1.777608532474771064e-50
2.978181300429480149e+00,1.437103422832472884e-50,2.226824566550953037e-50,2.226824566550953037e-50
2.977710504988057671e+00,1.678264113620108366e-50,2.788744129590217255e-50,2.788744129590217255e-50
2.977239858371231396e+00,1.953785347111658267e-50,3.491437144145147363e-50,3.491437144145147363e-50
2.976769360508443985e+00,2.266986710071378495e-50,4.369912953873217794e-50,4.369912953873217794e-50
2.976299011329183841e+00,2.621061614484731140e-50,5.467823027006342685e-50,5.467823027006342685e-50
2.975828810762982446e+00,3.018905861064537952e-50,6.839578272355058652e-50,6.839578272355058652e-50
2.975358758739417020e+00,3.462893704836072048e-50,8.552981148900891209e-50,8.552981148900891209e-50
2.974888855188108749e+00,3.954591947634901732e-50,1.069249676709194981e-49,1.069249676709194981e-49
2.974419100038722785e+00,4.494402475727298772e-50,1.336331690900700510e-49,1.336331690900700510e-49
2.973949493220970020e+00,5.081124368868862483e-50,1.669640768323444840e-49,1.669640768323444840e-49
2.973480034664604421e+00,5.711428693736924786e-50,2.085477704155207612e-49,2.085477704155207612e-49
2.973010724299424812e+00,6.379243011591595125e-50,2.604125466942060961e-49,2.604125466942060961e-49
2.972541562055274422e+00,7.075049382637132915e-50,3.250814635108359698e-49,3.250814635108359698e-49
2.972072547862040448e+00,7.785110482797298916e-50,4.056921092136408731e-49,4.056921092136408731e-49
2.971603681649654938e+00,8.490655060250708435e-50,5.061451419434912098e-49,5.061451419434912098e-49
2.971134963348093461e+00,9.167078647441694049e-50,6.312884554076038689e-49,6.312884554076038689e-49
2.970666392887375995e+00,9.783251300989779374e-50,7.871454490493883668e-49,7.871454490493883668e-49
2.970197970197566928e+00,1.030107530245565426e-49,9.811978819407777622e-49,9.811978819407777622e-49
2.969729695208774167e+00,1.067550772109111359e-49,1.222736259806710900e-48,1.222736259806710900e-48
2.969261567851150474e+00,1.085536280751168523e-49,1.523293752188309402e-48,1.523293752188309402e-48
2.968793588054892574e+00,1.078534697608472280e-49,1.897183395783471981e-48,1.897183395783471981e-48
2.968325755750239825e+00,1.040996729104102725e-49,2.362162975171937175e-48,2.362162975171937175e-48
2.967858070867477327e+00,9.680209464628822800e-50,2.940257685960174139e-48,2.940257685960174139e-48
2.967390533336932812e+00,8.564225039106421126e-50,3.658777726840592084e-48,3.658777726840592084e-48
2.966923143088979309e+00,7.063727824583525564e-50,4.551576642012321745e-48,4.551576642012321745e-48
2.966455900054031591e+00,5.238413371726803412e-50,5.660606919759208455e-48,5.660606919759208455e-48
2.965988804162550618e+00,3.241529631181447464e-50,7.037842508162792321e-48,7.037842508162792321e-48
2.965521855345039981e+00,1.370803171697864668e-50,8.747654101781512507e-48,8.747654101781512507e-48
2.965055053532046347e+00,1.403422555775524477e-51,1.086974297899541027e-47,1.086974297899541027e-47
2.964588398654161239e+00,3.809971270393883332e-51,1.350276368223499166e-47,1.350276368223499166e-47
2.964121890642019252e+00,3.379089236180229017e-50,1.676879597932414441e-47,1.676879597932414441e-47
2.963655529426299395e+00,1.106659156171789558e-49,2.081886360746581829e-47,2.081886360746581829e-47
2.963189314937723307e+00,2.627996494155458998e-49,2.583974285609792235e-47,2.583974285609792235e-47
2.962723247107057034e+00,5.311020253911814724e-49,3.206236001972490207e-47,3.206236001972490207e-47
2.962257325865109259e+00,9.737355307090129584e-49,3.977214551072065524e-47,3.977214551072065524e-47
2.961791551142733514e+00,1.672413243899397333e-48,4.932179685956915453e-47,4.932179685956915453e-47
2.961325922870825078e+00,2.740786728624282225e-48,6.114700649164391956e-47,6.114700649164391956e-47
2.960860440980324526e+00,4.335570714307108716e-48,7.578583739409008219e-47,7.578583739409008219e-47
2.960395105402214178e+00,6.671241204608726596e-48,9.390258588592154111e-47,9.390258588592154111e-47
2.959929916067520761e+00,1.003938658792032526e-47,1.163171621744894096e-46,1.163171621744894096e-46
2.959464872907314525e+00,1.483410185616406339e-47,1.440412541712728462e-46,1.440412541712728462e-46
2.958999975852708353e+00,2.158521230415667782e-47,1.783228278643415743e-46,1.783228278643415743e-46
2.958535224834858202e+00,3.100161792732634590e-47,2.207008702824037569e-46,2.207008702824037569e-46
2.958070619784964439e+00,4.402769190530806858e-47,2.730727132505398869e-46,2.730727132505398869e-46
2.957606160634269177e+00,6.191648217679307941e-47,3.377768054628281951e-46,3.377768054628281951e-46
2.957141847314059380e+00,8.632449952085616568e-47,4.176944485347537299e-46,4.176944485347537299e-46
2.956677679755663313e+00,1.194341856187928782e-46,5.163748060956372327e-46,5.163748060956372327e-46
2.956213657890453650e+00,1.641118114852784808e-46,6.381884659003839250e-46,6.381884659003839250e-46
2.955749781649846142e+00,2.241106495251563483e-46,7.885160227744550604e-46,7.885160227744550604e-46
2.955286050965298728e+00,3.043319026399641931e-46,9.739796029815714564e-46,9.739796029815714564e-46
2.954822465768312867e+00,4.111592003068885993e-46,1.202727026913293924e-45,1.202727026913293924e-45
2.954359025990433096e+00,5.528866577950741032e-46,1.484780478267063042e-45,1.484780478267063042e-45
2.953895731563246585e+00,7.402657567573914304e-46,1.832464201153741302e-45,1.832464201153741302e-45
2.953432582418384023e+00,9.872029123522400380e-46,2.260928987929937502e-45,2.260928987929937502e-45
2.952969578487517843e+00,1.311647878397469165e-45,2.788795179197021157e-45,2.788795179197021157e-45
2.952506719702364446e+00,1.736723523582534272e-45,3.438940730669130759e-45,3.438940730669130759e-45
2.952044005994682419e+00,2.292160504648046480e-45,4.239466801071368701e-45,4.239466801071368701e-45
2.951581437296272981e+00,3.016116606900790463e-45,5.224880513962218294e-45,5.224880513962218294e-45
2.951119013538981317e+00,3.957480811965907351e-45,6.437543328063984077e-45,6.437543328063984077e-45
2.950656734654693469e+00,5.178787469829163125e-45,7.929444160341597508e-45,7.929444160341597508e-45
2.950194600575339443e+00,6.759897512565884762e-45,9.764369463145102601e-45,9.764369463145102601e-45
2.949732611232891877e+00,8.802642953599548407e-45,1.202055837138487728e-44,1.202055837138487728e-44
2.949270766559365153e+00,1.143667982502068085e-44,1.479395042755758834e-44,1.479395042755758834e-44
2.948809066486816732e+00,1.482685550759795728e-44,1.820215701464137490e-44,1.820215701464137490e-44
2.948347510947346706e+00,1.918247192914839118e-44,2.238931639404845454e-44,2.238931639404845454e-44
2.947886099873097798e+00,2.476891982876136488e-44,2.753202726849574088e-44,2.753202726849574088e-44
2.947424833196254479e+00,3.192227549460103085e-44,3.384659841604380122e-44,3.384659841604380122e-44
2.946963710849044737e+00,4.106759535712152208e-44,4.159790380762350501e-44,4.159790380762350501e-44
2.946502732763738308e+00,5.274182204430672685e-44,5.111019571123161755e-44,5.111019571123161755e-44
2.946041898872647113e+00,6.762243595005550238e-44,6.278030500857354492e-44,6.278030500857354492e-44
2.945581209108125709e+00,8.656325881611137819e-44,7.709375122369433437e-44,7.709375122369433437e-44
2.945120663402570838e+00,1.106391522861005881e-43,9.464439812610621673e-44,9.464439812610621673e-44
2.944660261688421876e+00,1.412017695744496910e-43,1.161584285107580418e-43,1.161584285107580418e-43
2.944200003898160389e+00,1.799490303344436987e-43,1.425235790686857489e-43,1.425235790686857489e-43
2.943739889964309242e+00,2.290116195832570590e-43,1.748247794362845580e-43,1.748247794362845580e-43
2.943279919819434376e+00,2.910605881551926081e-43,2.143875861648780804e-43,2.143875861648780804e-43
2.942820093396143921e+00,3.694410876304696754e-43,2.628311017070473717e-43,2.628311017070473717e-43
2.942360410627088196e+00,4.683384473687464509e-43,3.221324317273905606e-43,3.221324317273905606e-43
2.941900871444958376e+00,5.929842444300822535e-43,3.947051746126695685e-43,3.947051746126695685e-43
2.941441475782488713e+00,7.499117888983345491e-43,4.834949713012027190e-43,4.834949713012027190e-43
2.940982223572456089e+00,9.472726207402174436e-43,5.920957912145068885e-43,5.920957912145068885e-43
2.940523114747677358e+00,1.195228279157866352e-42,7.248914150076284265e-43,7.248914150076284265e-43
2.940064149241013780e+00,1.506434870208493222e-42,8.872275258844276454e-43,8.872275258844276454e-43
2.939605326985366585e+00,1.896641955699562840e-42,1.085620973186753401e-42,1.085620973186753401e-42
2.939146647913679633e+00,2.385432177023932728e-42,1.328014166894083559e-42,1.328014166894083559e-42
2.938688111958938975e+00,2.997134007497971185e-42,1.624084250370202397e-42,1.624084250370202397e-42
2.938229719054171518e+00,3.761947333684182726e-42,1.985618742430289355e-42,1.985618742430289355e-42
2.937771469132447244e+00,4.717330488863011401e-42,2.426971812536331417e-42,2.426971812536331417e-42
2.937313362126876104e+00,5.909708250641355823e-42,2.965618343892374788e-42,2.965618343892374788e-42
2.936855397970611570e+00,7.396573594375732270e-42,3.622826555947896336e-42,3.622826555947896336e-42
2.936397576596847969e+00,9.249072179642956465e-42,4.424474330115533309e-42,4.424474330115533309e-42
2.935939897938821375e+00,1.155517826178006510e-41,5.402039666623815708e-42,5.402039666623815708e-42
2.935482361929809159e+00,1.442359471952940737e-41,6.593802084836532536e-42,6.593802084836532536e-42
2.935024968503130882e+00,1.798853908603337970e-41,8.046299490948068690e-42,8.046299490948068690e-42
2.934567717592146963e+00,2.241561296797212570e-41,9.816094349070587612e-42,9.816094349070587612e-42
2.934110609130260006e+00,2.790899537040840017e-41,1.197191423333951414e-41,1.197191423333951414e-41
2.933653643050913917e+00,3.472025282416787118e-41,1.459724540590360943e-41,1.459724540590360943e-41
2.933196819287593904e+00,4.315912278261304896e-41,1.779347443498162225e-41,1.779347443498162225e-41
2.932740137773826472e+00,5.360670386129756854e-41,2.168369261189082276e-41,2.168369261189082276e-41
2.932283598443179873e+00,6.653157996498201631e-41,2.641730173541666225e-41,2.641730173541666225e-41
2.931827201229263213e+00,8.250951858945192201e-41,3.217558853498824913e-41,3.217558853498824913e-41
2.931370946065727789e+00,1.022475207035908273e-40,3.917846959691169884e-41,3.917846959691169884e-41
2.930914832886265309e+00,1.266131655497456672e-40,4.769265033765162284e-41,4.769265033765162284e-41
2.930458861624609224e+00,1.566703943875359344e-40,5.804149177234578621e-41,5.804149177234578621e-41
2.930003032214534286e+00,1.937231197920775818e-40,7.061693928273247271e-41,7.061693928273247271e-41
2.929547344589856106e+00,2.393683401835396997e-40,8.589394036915833188e-41,8.589394036915833188e-41
2.929091798684431147e+00,2.955607931191928720e-40,1.044478659649066828e-40,1.044478659649066828e-40
2.928636394432158507e+00,3.646916078935887800e-40,1.269755552834749605e-40,1.269755552834749605e-40
2.928181131766975920e+00,4.496839330108896713e-40,1.543207309427691253e-40,1.543207309427691253e-40
2.927726010622865083e+00,5.541091349059823031e-40,1.875046835579585740e-40,1.875046835579585740e-40
2.927271030933846330e+00,6.823279122369655399e-40,2.277633082708679785e-40,2.277633082708679785e-40
2.926816192633982183e+00,8.396615706737305749e-40,2.765917959540632223e-40,2.765917959540632223e-40
2.926361495657376022e+00,1.032599786966945169e-39,3.357985464959204497e-40,3.357985464959204497e-40
2.925906939938172080e+00,1.269052494762985793e-39,4.075701894921266061e-40,4.075701894921266061e-40
2.925452525410555005e+00,1.558655091895481093e-39,4.945499794537223794e-40,4.945499794537223794e-40
2.924998252008751187e+00,1.913138052014550448e-39,5.999322909927774168e-40,5.999322909927774168e-40
2.924544119667027431e+00,2.346774284885207753e-39,7.275764895722300922e-40,7.275764895722300922e-40
2.924090128319691395e+00,2.876920304055653410e-39,8.821441134941614516e-40,8.821441134941614516e-40
2.923636277901091596e+00,3.524670516886111179e-39,1.069264094622889006e-39,1.069264094622889006e-39
2.923182568345616961e+00,4.315647856267334132e-39,1.295731694918370276e-39,1.295731694918370276e-39
2.922728999587697718e+00,5.280958652291761150e-39,1.569747974314013807e-39,1.569747974314013807e-39
2.922275571561804064e+00,6.458345246447797693e-39,1.901207970010463588e-39,1.901207970010463588e-39
2.921822284202447495e+00,7.893576560102479648e-39,2.302047402311878704e-39,2.302047402311878704e-39
2.921369137444179920e+00,9.642124856881787412e-39,2.786659680817506608e-39,2.786659680817506608e-39
2.920916131221593659e+00,1.177118653921283760e-38,3.372397330491753813e-39,3.372397330491753813e-39
2.920463265469321890e+00,1.436211629511771859e-38,4.080174765601953485e-39,4.080174765601953485e-39
2.920010540122038645e+00,1.751335762156772004e-38,4.935192701097129866e-39,4.935192701097129866e-39
2.919557955114457037e+00,2.134396912207069454e-38,5.967808513549159888e-39,5.967808513549159888e-39
